stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
0700ACI,,Acacia Petrol Station Junction/King'eero,UD,-1.225118,36.705298,,,,
0710KNA,,King'eero Stage,D,-1.22554,36.704265,,,,
0700GBK,,Green Belt/Kanyariri,UD,-1.2278,36.698182,,,,
0710MTE,,Muthure,D,-1.229762,36.687326,,,,
0700MAA,,Matta,UD,-1.229908,36.685421,,,,
0710MAU,,Magu,D,-1.230283,36.680541,,,,
0700GRU,,Gitaru,UD,-1.231977,36.670458,,,,
0810KPL,,Kampapla,D,-1.240285,36.675546,,,,
0810RUG,,Rungiri,D,-1.242892,36.677207,,,,
0800REG,,Regen,UD,-1.247038,36.681033,,,,
0810MTG,,Muthiga,D,-1.249498,36.68443,,,,
0800MTG,,Muthiga,UD,-1.251837,36.687823,,,,
0800KIN,,Kinoo,UD,-1.255397,36.694309,,,,
0810KIN,,Kinoo,D,-1.255507,36.694726,,,,
0810EGT,,87,D,-1.257979,36.701583,,,,
0810WJM,,Wanjimi,UD,-1.258501,36.703092,,,,
0810COP,,Cooperation,D,-1.260283,36.710522,,,,
0810UTH,,Uthiru,D,-1.260483,36.717077,,,,
0800UTH,,Uthiru,UD,-1.260216,36.718422,,,,
0800NDJ,,Ndumbuini Junction,UD,-1.259125,36.722524,,,,
0700URB,,Uthiru Roundabout,UD,-1.26445,36.721303,,,,
0700SJK,,St.Joseph's Kabete,UD,-1.265614,36.721817,,,,
0700IRI,,ILRI,UD,-1.266884,36.72319,,,,
0700SMK,,Summer-Rock,UD,-1.270807,36.728575,,,,
0710GKI,,Gathondeki,D,-1.2717,36.729698,,,,
0700NDU,,Ndwaru,UD,-1.279189,36.735985,,,,
0700SJL,,St.John College,UD,-1.280979,36.736715,,,,
0700MUL,,Muslim,UD,-1.28199,36.737025,,,,
0700EUI,,KRep/Equity,UD,-1.283577,36.737352,,,,
0700PBG,,Precious Blood Girls' School,UD,-1.285904,36.73926,,,,
0710DCD,,Dagoretti CDF/APs' Camp,D,-1.286467,36.740158,,,,
0700BPS,,BP,UD,-1.287522,36.74159,,,,
0700MSK,,Mlangosoko,UD,-1.28866,36.743186,,,,
0710SIN,,Sugoini,D,-1.290394,36.745712,,,,
0710KYJ,,Kinyanjui,D,-1.291539,36.747569,,,,
0700DCT,,Deliverance Church Riruta,UD,-1.29266,36.751563,,,,
0700RIR,,Riara,UD,-1.295857,36.755917,,,,
0710KJS,,Kaberia Junction Stage,D,-1.29703,36.756553,,,,
0700TBK,,Tea Board/Dagoretti Corner,UD,-1.298052,36.757968,,,,
0700KDC,,Kenol Dagoretti Corner,UD,-1.29843,36.759874,,,,
